id,message_content,spam_status,language,timestamp
521,"Media message (ID 1027)","Not Spam",Unknown,"2025-02-02 22:54:23"
522,"Popular Java Topics: 👇","Not Spam",Unknown,"2025-02-02 22:54:24"
523,"**Editing Link:** https://www.canva.com/templates/EAGKvPsebtE-white-and-black-modern-new-graduate-professional-resume/","Not Spam",Unknown,"2025-02-02 22:54:24"
524,"Media message (ID 1021)","Not Spam",Unknown,"2025-02-02 22:54:24"
525,"Code link: [Show Code](https://codewithcurious.com/projects/funny-login-page-using-html-css-javascript/)","Not Spam",Unknown,"2025-02-02 22:54:25"
526,"Media message (ID 1589)","Not Spam",Unknown,"2025-02-02 22:54:25"
527,"**🎮 Deepseek made this entire game from a single prompt with zero edits! 🎮**

**🚀 Check out the Game Preview: **[**Game Preview Link 👉**](https://www.instagram.com/reel/DFkVmnbAsz1/?igsh=NHg0cDUxenhpbXNi)**
**
**💡 React to this message to get more amazing content like this! 👇 
 
__❤️ Thank you for being here!__**","Not Spam",Unknown,"2025-02-02 22:54:25"
528,"**__🚀 Best Website for Programmers! (Part 1)__** 
 
🔹**__ Quick Reference__** – Get cheat sheets for various programming languages, frameworks, and tools! 
 
**__🔗 __****__https://quickref.me/__** 
 
**__💡 React to this message to get more amazing content like this! 👇 
 
❤️ Thank you for being here!__**","Not Spam",Unknown,"2025-02-02 22:54:26"
529,"**Who codes better—ChatGPT or DeepSeek? **

🤔 I gave both the same prompt to create a simple HTML form, and the results SHOCKED me! 😱

[Tap Here to See Result 🔥](https://www.instagram.com/reel/DFcpxH7gdKJ/?igsh=bWNtdzBsdzc3ZzA4)",Spam,Unknown,"2025-02-02 22:54:26"
530,"Media message (ID 1583)","Not Spam",Unknown,"2025-02-02 22:54:27"
531,"**__🚀 Exclusive Offer for Developers – Limited Time Only! 🚀__** 
 
🎉 Get**__ 30% OFF for 3 Months__** + $50 Hosting Credit to kickstart your next project! 
 
**__🔥 Bonus: Refer a fellow dev and earn $50 in hosting credit to fuel your next big idea!__** 
 
**💡 Whether you're building, scaling, or experimenting—this deal empowers you to do more.** 
 
**__👉 Use Code: CW30FOR3__** 
🔗 Deal Link: **__https://bit.ly/3EixDtN__** 
 
**__⏳ Hurry, this offer won't last forever! Grab it before it's gone!__**","Not Spam",Unknown,"2025-02-02 22:54:27"
532,"**Valentines 💌 Day 7 Projects Series Using HTML, Css, and JavaScript 🔗  
  
****https://www.codewithrandom.com/2024/01/26/i-love-you-projects-html-css-collection/****  
  
Complete Source 🧑‍💻 Code  
  
Code and Love 🥰**","Not Spam",Unknown,"2025-02-02 22:54:27"
533,"**Unique Portfolio Website Using HTML and CSS👇👩‍💻**  
.  
.  
.  
**https://www.codewithrandom.com/2024/03/24/free-coding-resources/**  
______________________________❤️‍🔥   
We Create **1000+ HTML, CSS, and JavaScript Projects**, Visit Our Website👇 
.  
. 
.  
**https://www.codewithrandom.com/**","Not Spam",Unknown,"2025-02-02 22:54:27"
534,"**✨ Nothing is more expensive than a missed opportunity! ✨** 
 
__🚨 Don’t let this one slip away! 🚨__ 
 
**__🌟 Get “100%” 🤩 scholarship on a Certified Internship with Top MNCs, powered by YHills! 🦾🥇__** 
 
**__🚀 Upskill Yourself NOW: __****__https://forms.gle/oZM5KjrQsm31AQ6Q6__****__ 
 
🔥 Fill out the form and secure your future! 🔥 
 
⏳ Opportunities like this don’t come twice! ⏳__**","Not Spam",Unknown,"2025-02-02 22:54:28"
535,"**__💻 100+ Portfolio Templates for Developers
 
Get inspired by a comprehensive list of developer portfolios! 🌟__** 
 
**__🚀 Access Here 👇__** 
🔗 **https://github.com/emmabostian/developer-portfolios?tab=readme-ov-file** 
 
**__💡 React to this message to get more amazing content like this! 👇 
 
Thank you for being here! ❤️__**","Not Spam",Unknown,"2025-02-02 22:54:28"
536,"Job updates for today!","Not Spam",Unknown,"2025-02-02 22:54:29"
537,"Media message (ID 2317)","Not Spam",Unknown,"2025-02-02 22:54:30"
538,"Company Name: Amazon
Role: SDE 1
Batch : 2024/2025 passouts

Link : https://amazon.jobs/en/jobs/2880258/software-dev-engineer-i-amazon-university-talent-acquisition","Not Spam",Unknown,"2025-02-02 22:54:30"
539,"Media message (ID 2315)","Not Spam",Unknown,"2025-02-02 22:54:32"
540,"Media message (ID 2314)","Not Spam",Unknown,"2025-02-02 22:54:32"
541,"Internships for the last 2 days!","Not Spam",Unknown,"2025-02-02 22:54:33"
542,"Job updates for today!","Not Spam",Unknown,"2025-02-02 22:54:33"
543,"Internship updates for today!","Not Spam",Unknown,"2025-02-02 22:54:33"
544,"Internship updates for today!","Not Spam",Unknown,"2025-02-02 22:54:33"
545,"Job updates for today!","Not Spam",Unknown,"2025-02-02 22:54:33"
546,"Media message (ID 533)","Not Spam",Unknown,"2025-02-02 22:54:34"
547,"🚀 **Limited-Time Developer Deal – Don't Miss Out!** 🚀

🎉 **Save 30% for 3 Months + Get $50 Hosting Credit** to supercharge your next project!

🔥 **Bonus:** Refer a developer friend and earn **$50 in hosting credit** for your next big idea!

💡 Whether you're launching, scaling, or experimenting, this offer gives you the boost you need.

👉 **Use Code:** **__CW30FOR3__**
🔗 **Claim the Deal Now:** https://bit.ly/4aEP6bN


⏳ **Act fast! This exclusive deal won't be around forever!**","Not Spam",Unknown,"2025-02-02 22:54:34"
548,"Media message (ID 531)","Not Spam",Unknown,"2025-02-02 22:54:35"
549,"Media message (ID 530)","Not Spam",Unknown,"2025-02-02 22:54:36"
550,"Media message (ID 529)","Not Spam",Unknown,"2025-02-02 22:54:36"
551,"Media message (ID 528)","Not Spam",Unknown,"2025-02-02 22:54:37"
552,"🎉 New Year Offer Alert 🎉
( Only 50 Seats) 

🌟 Become a Certified Full Stack JavaScript Developer for Just ₹399 from Learntube backed by Google 🚀
✔️ Verified Certificate Recognized by Google & Amazon
✔️ 40+ Lessons | 10+ Hours of Learning
✔️ Hands-On Projects: Real-Time Apps, RESTful APIs & E-commerce Websites

💡 What You’ll Learn:
✅ JavaScript, HTML, CSS Basics
✅ Front-End with React
✅ Back-End with Node.js & Express.js
✅ APIs, Testing, Security, & Performance Optimization

🎓 Get Certified and Stand Out in the Job Market!

🔥 Enroll Now for Just ₹399/- (Original Price ₹999/-)

👉 Click Below to Enroll Now! 👇
https://tinyurl.com/FullStackJSDevXCourseStella

Start Your Journey in 2024 and Unlock High-Paying Opportunities! 🚀","Not Spam",Unknown,"2025-02-02 22:54:37"
553,"Media message (ID 526)","Not Spam",Unknown,"2025-02-02 22:54:38"
554,"Media message (ID 525)","Not Spam",Unknown,"2025-02-02 22:54:39"
555,"Media message (ID 524)","Not Spam",Unknown,"2025-02-02 22:54:40"
556,https://www.linkedin.com/posts/codegalatta_girlhackathon2025-womenintech-codegalatta-activity-7290190680470044672--a2-?utm_source=share&utm_medium=member_android,"Not Spam",Unknown,"2025-02-02 22:54:40"
557,"JEE Exam 2025 |🔥Most Expected PERCENTILE vs MARKS vs RANK | Know Your Position | Detailed Analysis ✅
https://youtu.be/G8gVmharKEM","Not Spam",Unknown,"2025-02-02 22:54:41"
558,"For Registration - www.aptiwings.com","Not Spam",Unknown,"2025-02-02 22:54:41"
559,"**Follow Code Galatta LinkedIn Page** For Regular Internships, Hackathons and Interview Updates....","Not Spam",Unknown,"2025-02-02 22:54:41"
560,https://www.linkedin.com/posts/codegalatta_hackathon-for-smart-student-hostels-solutions-activity-7289896235556028416-a78H?utm_source=share&utm_medium=member_android,"Not Spam",Unknown,"2025-02-02 22:54:41"
561,https://www.linkedin.com/posts/codegalatta_girlswannacode-womenintech-flipkartcareers-activity-7289462138480275457-JGzl?utm_source=share&utm_medium=member_android,"Not Spam",Unknown,"2025-02-02 22:54:41"
562,https://youtu.be/ZzmuB0fni7U?si=LmSOk3aHnv4f49lS,"Not Spam",Unknown,"2025-02-02 22:54:42"
563,https://youtu.be/GC-HyrNoE9Y,"Not Spam",Unknown,"2025-02-02 22:54:42"
564,"🔥Welcome to 𝐀𝐝𝐦𝐢𝐬𝐬𝐢𝐨𝐧𝐬 2025 | சிறந்த படிப்புகளும் அதற்கான 𝐓𝐎𝐏 கல்லூரிகளும் | 𝐃𝐄𝐂𝐈𝐃𝐄 your 𝐋𝐈𝐅𝐄 here
https://youtu.be/22UnoLNC978","Not Spam",Unknown,"2025-02-02 22:54:42"
565,https://youtu.be/EueWjYuX98Y?si=QJmB79czMLRDlLOU,"Not Spam",Unknown,"2025-02-02 22:54:43"
566,"Important 📌                                    
You are informed to regularly check both your inbox and spam folder for the Offer Letter with Tasks Email, as we have started sending eligible candidates for the February batch.",Spam,Unknown,"2025-02-02 22:57:43"
567,"Important 📌                                                                          
Just a quick reminder that the project submission deadline for JANUARY BATCH B2 is 04 February 2025.                                                      
Deadline  -  04 February 2025                                           
                                                
NOTE - This communication is specifically for the JANUARY BATCH B2 phase.                                                                 
                                                                             
👉Remember to check your email inbox for the submission form.                                                            
👉Remember to check both your promotion and spam folders.",Spam,Unknown,"2025-02-02 22:57:44"
568,"📌 Important                                              
                                               
Dear Interns,                                                  
We are delighted to announce that the certificates for JANUARY BATCH B1 will be officially released on 03 February 2025, at approximately 10:00 PM Night.                                        
                                                 
Please ensure to mark your calendars for this significant event.                                             
                                               
Note: This communication is specifically for the JANUARY BATCH B1.                                
                                               
Best regards,                                              
TEAM CODSOFT","Not Spam",Unknown,"2025-02-02 22:57:44"
569,"Reminder                        
                 
Following intern requests,                            
The CodSoft team has decided to extend the JANUARY BATCH B1 Task Submission deadline until 01 February 2025.            
Evaluation will start after the deadline.              
Deadline  -  01 February 2025","Not Spam",Unknown,"2025-02-02 22:57:44"
570,"Quick reminder","Not Spam",Unknown,"2025-02-02 22:57:46"
571,"Congratulations, Interns! 🎉🎉🎉                                                                              
                                                                               
We have successfully dispatched your certificates for the DECEMBER BATCH A96 phases.                                    
Kindly keep an eye on your mailboxes for their arrival.                                                                               
👉Check your e-mail for the download link.                                                                                       
👉Remember to check both your promotion and spam folders.                                                                                  
                                                                               
Best regards,                                                                                  
TEAM CODSOFT                                                                               
                                                                               
Note: This communication is specifically for the DECEMBER BATCH A96 phases.                                                                      
                                                                             
👉Remember to check both your promotion and spam folders.","Not Spam",Unknown,"2025-02-02 22:57:46"
572,"Important 📌                                   
You are informed to regularly check both your inbox and spam folder for the Offer Letter with Tasks Email, as we have started sending eligible candidates for the February batch.",Spam,Unknown,"2025-02-02 22:57:47"
573,"Important 📌                                                                         
Just a quick reminder that the project submission deadline for JANUARY BATCH B1 is 30 January 2025.                                                     
Deadline  -  30 January 2025                                          
                                               
NOTE - This communication is specifically for the JANUARY BATCH B1 phase.                                                                
                                                                            
👉Remember to check your email inbox for the submission form.                                                           
👉Remember to check both your promotion and spam folders.",Spam,Unknown,"2025-02-02 22:57:47"
574,"📌 Important                                             
                                              
Dear Interns,                                                 
We are delighted to announce that the certificates for DECEMBER BATCH A96 will be officially released on 28 January 2025, at approximately 10:00 PM Night.                                       
                                                
Please ensure to mark your calendars for this significant event.                                            
                                              
Note: This communication is specifically for the DECEMBER BATCH A96.                               
                                              
Best regards,                                             
TEAM CODSOFT","Not Spam",Unknown,"2025-02-02 22:57:47"
575,"Reminder                        
                 
Following intern requests,                            
The CodSoft team has decided to extend the DECEMBER BATCH A96 Task Submission deadline until 26 January 2025.            
Evaluation will start after the deadline.              
Deadline  -  26 January 2025","Not Spam",Unknown,"2025-02-02 22:57:47"
576,"**Juspay Off Campus Mass Hiring:**

**Role**: SDE Intern

**Graduation Year: **2025 / 2026

**Stipend: **80k per month

**Apply Link:** https://www.instagram.com/reel/DFaYlXfSTCB

**Must Apply ✅**","Not Spam",Unknown,"2025-02-03 10:28:45"
577,"**Latest Off-Campus Jobs and Internships are Uploaded regularly here👇**
1. https://telegram.me/PLACEMENTLELO

2. https://telegram.me/OFF_CAMPUS_JOBS_AND_INTERNSHIPS

**✅ Must Join ✅**","Not Spam",Unknown,"2025-02-03 10:28:45"
578,"A Bug's Life

Key:
HQ9{871d791a73ef62fb06c2abf97d5e44af}

Flag:
HQ9FLAG{878ce322c56450aa062c88ed6b593d7e4ca26038}

https://telegram.me/+_hn3cBQVbGliYTI9","Not Spam",Unknown,"2025-02-03 10:28:45"
579,"Media message (ID 3566)","Not Spam",Unknown,"2025-02-03 10:28:45"
580,"DUSSAHAS DICE

Key:
HQ9{bebd9d1f9fb52044040b4aa4c09d6b82}

Flag:
HQ9FLAG{dba13cef45048193073a904c831f1e140a07a207}

https://telegram.me/+_hn3cBQVbGliYTI9","Not Spam",Unknown,"2025-02-03 10:28:45"
581,"Media message (ID 3564)","Not Spam",Unknown,"2025-02-03 10:28:45"
582,"Mystic Grimoire

Key: HQ9{bbcb345174fc1f7eefda6bd14ced33e9972d76fc}

Flag:
HQ9FLAG{09c2eb373ca7c72cd36054f59508b365355f0db9}

https://telegram.me/+_hn3cBQVbGliYTI9","Not Spam",Unknown,"2025-02-03 10:28:46"
583,"Media message (ID 3559)","Not Spam",Unknown,"2025-02-03 10:28:46"
584,"Code Pool

Key:
HQ9{everyloquaciousdeadpoolhasapeter}

Flag:
HQ9FLAG{ed3d1a9fbb35f4770d7e237e6a875341b0a9d16c}

https://telegram.me/+_hn3cBQVbGliYTI9","Not Spam",Unknown,"2025-02-03 10:28:46"
585,"Media message (ID 3557)","Not Spam",Unknown,"2025-02-03 10:28:46"
586,hi,"Not Spam",Unknown,"2025-02-03 10:38:15"
587,"Media message (ID 1)","Not Spam",Unknown,"2025-02-03 10:38:15"
588,"Crime Time | செய்வினை நீக்குவதாக மோசடி. புதையல் எடுப்பதாக ஃபோர்ஜரி போலி ஜோதிடருக்கு போலீஸ் வலைவீச்சு

https://tamil.news18.com/videos/tamil-nadu/crime-time-fraudulent-removal-of-work-police-net-forgery-fake-astrologer-claiming-to-take-treasure-1718147.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram",Spam,Unknown,"2025-02-03 10:38:16"
589,"TVK Vijay | 2026ல் புதிய பாதை - 2ம் ஆண்டில் தவெக - விஜய் போடும் மாஸ்டர் பிளான் | Vijay Plan

https://tamil.news18.com/videos/tamil-nadu/tvk-vijay-new-path-in-2026-master-plan-for-vijay-in-2nd-year-vijay-plan-1718141.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 10:38:16"
590,"NIA Investigation | யார் இந்த பாபா பக்ருதீன்? அதிரடி சோதனையில் இறங்கிய NIA அதிகாரிகள்!!

https://tamil.news18.com/videos/tamil-nadu/nia-investigation-who-is-this-baba-fakhruddin-nia-officials-launched-a-raid-1718137.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-03 10:38:16"
